stime,uid,etime,lat,lng,stated,grid
2016-09-05 18:48:13,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 18:48:13,26.6094598442,106.6395558391,0,3241.0
2016-09-05 18:48:25,be5f5cbc18c5f0ba082e7c60fc78fabd,2016-09-05 18:48:25,26.6094598442,106.6395558391,0,3241.0
2016-09-05 00:49:10,ed9803567c33f2656333e4061203b3b0,2016-09-05 06:13:23,26.4934892863,106.7225036562,1,1709.0
2016-09-05 07:07:26,ed9803567c33f2656333e4061203b3b0,2016-09-05 08:01:28,26.491030164899996,106.7187920103,1,1646.0
2016-09-05 08:44:45,ed9803567c33f2656333e4061203b3b0,2016-09-05 08:44:45,26.5162898638,106.72461404110001,0,2019.0
2016-09-05 09:38:58,ed9803567c33f2656333e4061203b3b0,2016-09-05 09:38:58,26.493984088,106.6984609511,0,1704.0
2016-09-05 10:25:42,ed9803567c33f2656333e4061203b3b0,2016-09-05 10:41:42,26.5162898638,106.72461404110001,1,2019.0
2016-09-05 10:54:26,ed9803567c33f2656333e4061203b3b0,2016-09-05 14:35:55,26.4907943849,106.71866962799999,1,1646.0
2016-09-05 15:21:59,ed9803567c33f2656333e4061203b3b0,2016-09-05 15:37:59,26.4708760254,106.6899250352,1,1392.0
2016-09-05 16:24:05,ed9803567c33f2656333e4061203b3b0,2016-09-05 18:12:19,26.4905062094,106.71852004969999,1,1646.0
2016-09-05 19:06:21,ed9803567c33f2656333e4061203b3b0,2016-09-06 05:58:12,26.4934892863,106.7225036562,1,1709.0
2016-09-05 07:49:00,c1214f131c1249036c466467c8c5cd8a,2016-09-05 08:05:00,26.6480393792,106.77179929469999,1,3828.0
2016-09-05 08:41:22,c1214f131c1249036c466467c8c5cd8a,2016-09-05 15:33:05,26.636044703400003,106.7715374652,1,3642.0
2016-09-05 00:39:55,2f666c455ed8a94b38c21c8c74a0c71a,2016-09-07 14:11:01,26.5471057246,106.493489445,1,2357.0
2016-09-05 00:09:13,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 07:16:46,26.6025234156,106.6467301516,1,3180.0
2016-09-05 07:20:00,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 07:20:00,26.6080184007,106.6550022798,0,3244.0
2016-09-05 07:20:52,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 07:20:52,26.6080184007,106.6550022798,0,3244.0
2016-09-05 07:43:48,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 07:56:56,26.633143528,106.6900023157,1,3562.0
2016-09-05 08:52:38,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 08:52:38,26.6082692204,106.6480452351,0,3242.0
2016-09-05 08:54:33,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 09:10:13,26.6025234156,106.6467301516,1,3180.0
2016-09-05 09:13:33,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 09:13:33,26.633143528,106.6900023157,0,3562.0
2016-09-05 09:17:21,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 11:17:19,26.6082692204,106.6480452351,1,3242.0
2016-09-05 11:27:48,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 11:27:48,26.633143528,106.6900023157,0,3562.0
2016-09-05 11:29:52,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 11:29:52,26.633143528,106.6900023157,0,3562.0
2016-09-05 11:30:33,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 11:30:33,26.633143528,106.6900023157,0,3562.0
2016-09-05 11:31:31,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 11:31:31,26.633143528,106.6900023157,0,3562.0
2016-09-05 12:27:12,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 13:21:23,26.6025234156,106.6467301516,1,3180.0
2016-09-05 13:54:50,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 14:10:50,26.6080184007,106.6550022798,1,3244.0
2016-09-05 14:05:33,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 14:27:47,26.6025234156,106.6467301516,1,3180.0
2016-09-05 15:37:36,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 17:04:48,26.609062509,106.638802879,1,3240.0
2016-09-05 17:30:05,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 17:30:05,26.6080184007,106.6550022798,0,3244.0
2016-09-05 17:31:16,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 17:31:16,26.6025234156,106.6467301516,0,3180.0
2016-09-05 18:25:19,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 18:25:19,26.6082692204,106.6480452351,0,3242.0
2016-09-05 19:19:33,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 19:19:33,26.6080184007,106.6550022798,0,3244.0
2016-09-05 19:23:58,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-05 22:25:55,26.6025234156,106.6467301516,1,3180.0
2016-09-05 23:01:19,11b2a5d15c4591f5a9fb4b735f17081b,2016-09-06 00:58:48,26.5749458077,106.63135105469999,1,2805.0
2016-09-05 08:08:33,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 08:08:33,26.63648194,106.6513489,0,3615.0
2016-09-05 08:34:22,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 11:53:03,26.62785971,106.6525578,1,3491.0
2016-09-05 12:14:58,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 12:14:58,26.63284173,106.64905970000001,0,3553.0
2016-09-05 12:32:02,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 13:11:19,26.63648194,106.6513489,1,3615.0
2016-09-05 13:30:41,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 17:25:55,26.62785971,106.6525578,1,3491.0
2016-09-05 17:42:46,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 17:42:46,26.64139588,106.65484769999999,0,3678.0
2016-09-05 17:43:20,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 17:43:20,26.64139588,106.65484769999999,0,3678.0
2016-09-05 18:46:42,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 19:55:49,26.6908597318,106.6381130087,1,4356.0
2016-09-05 22:51:46,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:51:46,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:51:53,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:51:53,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:52:15,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:52:15,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:52:42,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:52:42,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:52:53,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:52:53,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:52:58,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:52:58,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 22:53:15,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 22:53:15,26.716959455300003,106.62982576120001,0,4726.0
2016-09-05 23:12:47,dfce20692f14e915c00ba84bdb64d3df,2016-09-05 23:12:47,26.6601942363,106.6368984399,0,3922.0
2016-09-05 00:10:06,ebda909c8643fcbec48e10cbf0087baf,2016-09-05 19:13:21,26.518810603200002,106.7043586794,1,2015.0
2016-09-05 19:59:23,ebda909c8643fcbec48e10cbf0087baf,2016-09-05 20:15:23,26.511269935300003,106.7048591992,1,1953.0
2016-09-05 21:01:26,ebda909c8643fcbec48e10cbf0087baf,2016-09-09 16:15:31,26.519054274899997,106.7049312653,1,2015.0
2016-09-05 00:54:41,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 01:54:43,26.5792060944,106.6516114078,1,2871.0
2016-09-05 02:54:45,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 05:54:56,26.5896570267,106.6540869977,1,2996.0
2016-09-05 06:55:05,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 06:55:05,26.5792060944,106.6516114078,0,2871.0
2016-09-05 07:23:00,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:23:00,26.58230107,106.70404599999999,0,2883.0
2016-09-05 07:23:58,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:23:58,26.5767208489,106.7042521608,0,2821.0
2016-09-05 07:29:32,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:29:32,26.57744073,106.7144549,0,2823.0
2016-09-05 07:29:56,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:29:56,26.5796785348,106.7179783907,0,2886.0
2016-09-05 07:33:04,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:33:04,26.58221923,106.73253559999999,0,2889.0
2016-09-05 07:34:38,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:34:38,26.5802835058,106.73658421110001,0,2890.0
2016-09-05 07:42:22,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 07:42:22,26.5827656517,106.75318017139999,0,2894.0
2016-09-05 07:45:03,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 15:56:41,26.585224168699998,106.7467050595,1,2954.0
2016-09-05 16:38:02,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 16:54:02,26.5802266411,106.7583273526,1,2895.0
2016-09-05 17:13:06,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:13:08,26.585224168699998,106.7467050595,1,2954.0
2016-09-05 18:30:51,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:30:51,26.5827656517,106.75318017139999,0,2894.0
2016-09-05 18:32:19,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:32:19,26.579636364499997,106.7459992907,0,2892.0
2016-09-05 18:36:49,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:36:49,26.5797034377,106.74197144989999,0,2891.0
2016-09-05 18:42:08,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:42:08,26.58221923,106.73253559999999,0,2889.0
2016-09-05 18:42:42,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:42:42,26.5835606833,106.72652356299999,0,2888.0
2016-09-05 18:49:19,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:49:19,26.58230107,106.70404599999999,0,2883.0
2016-09-05 18:50:33,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 18:50:33,26.5837735801,106.7019222581,0,2944.0
2016-09-05 19:51:09,fc4a51027f8177046a0b432d9bc4c746,2016-09-05 19:51:09,26.5792060944,106.6516114078,0,2871.0
2016-09-05 20:04:37,fc4a51027f8177046a0b432d9bc4c746,2016-09-06 06:05:39,26.5896570267,106.6540869977,1,2996.0
2016-09-05 00:56:37,7f64243414956d9a71efd8a743ecc20a,2016-09-05 04:56:45,26.5893150632,106.69736143819999,1,3005.0
2016-09-05 05:09:12,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:09:12,26.60244725,106.7149335,0,3195.0
2016-09-05 05:09:33,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:09:33,26.600599178000003,106.7186110392,0,3134.0
2016-09-05 05:18:39,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:18:39,26.624701022100002,106.7539119767,0,3514.0
2016-09-05 05:38:57,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:38:57,26.6228756973,106.74614816020001,0,3450.0
2016-09-05 05:48:41,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:48:41,26.629449430100003,106.68740327370001,0,3561.0
2016-09-05 05:58:20,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:58:20,26.6276150022,106.6648195473,0,3494.0
2016-09-05 05:59:55,7f64243414956d9a71efd8a743ecc20a,2016-09-05 05:59:55,26.6276150022,106.6648195473,0,3494.0
2016-09-05 06:02:25,7f64243414956d9a71efd8a743ecc20a,2016-09-05 06:02:25,26.6330883172,106.6774622985,0,3559.0
2016-09-05 06:13:46,7f64243414956d9a71efd8a743ecc20a,2016-09-05 06:13:46,26.58230107,106.70404599999999,0,2883.0
2016-09-05 06:41:42,7f64243414956d9a71efd8a743ecc20a,2016-09-05 07:01:52,26.624701022100002,106.7539119767,1,3514.0
2016-09-05 07:07:50,7f64243414956d9a71efd8a743ecc20a,2016-09-05 07:07:50,26.587344063000003,106.7572622373,0,2956.0
2016-09-05 07:11:06,7f64243414956d9a71efd8a743ecc20a,2016-09-05 07:11:06,26.579636364499997,106.7459992907,0,2892.0
2016-09-05 07:19:28,7f64243414956d9a71efd8a743ecc20a,2016-09-05 07:34:45,26.56822812,106.73314909999999,1,2703.0
2016-09-05 08:36:37,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:36:37,26.5826822277,106.7208409066,0,2886.0
2016-09-05 08:38:08,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:38:08,26.5810446419,106.7186090103,0,2886.0
2016-09-05 08:41:10,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:41:10,26.5868316575,106.71942797370001,0,2948.0
2016-09-05 08:54:43,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:54:43,26.60244725,106.7149335,0,3195.0
2016-09-05 08:56:04,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:56:04,26.6024472477,106.7149334967,0,3195.0
2016-09-05 08:56:36,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:56:36,26.60747084,106.7137592,0,3257.0
2016-09-05 08:59:44,7f64243414956d9a71efd8a743ecc20a,2016-09-05 08:59:44,26.611059301799997,106.7124570038,0,3319.0
2016-09-05 09:05:42,7f64243414956d9a71efd8a743ecc20a,2016-09-05 09:05:42,26.633143528,106.6900023157,0,3562.0
2016-09-05 09:12:50,7f64243414956d9a71efd8a743ecc20a,2016-09-05 09:12:50,26.633143528,106.6900023157,0,3562.0
2016-09-05 09:15:29,7f64243414956d9a71efd8a743ecc20a,2016-09-05 09:15:29,26.6204485889,106.6608861424,0,3431.0
2016-09-05 09:21:45,7f64243414956d9a71efd8a743ecc20a,2016-09-05 09:21:45,26.624869081900002,106.64089180399999,0,3489.0
2016-09-05 10:03:57,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:03:57,26.6765226964,106.6582688742,0,4175.0
2016-09-05 10:05:51,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:05:51,26.6893155195,106.6472977841,0,4358.0
2016-09-05 10:18:58,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:18:58,26.6157754477,106.669151469,0,3371.0
2016-09-05 10:19:11,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:19:11,26.6157754477,106.669151469,0,3371.0
2016-09-05 10:34:00,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:34:00,26.56147042,106.6741852,0,2628.0
2016-09-05 10:38:36,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:38:36,26.56147042,106.6741852,0,2628.0
2016-09-05 10:48:01,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:48:01,26.559449228000002,106.683385434,0,2568.0
2016-09-05 10:59:33,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:59:33,26.58230107,106.70404599999999,0,2883.0
2016-09-05 10:59:55,7f64243414956d9a71efd8a743ecc20a,2016-09-05 10:59:55,26.58230107,106.70404599999999,0,2883.0
2016-09-05 11:01:42,7f64243414956d9a71efd8a743ecc20a,2016-09-05 11:01:42,26.58230107,106.70404599999999,0,2883.0
2016-09-05 11:02:12,7f64243414956d9a71efd8a743ecc20a,2016-09-05 11:02:12,26.58230107,106.70404599999999,0,2883.0
2016-09-05 11:02:27,7f64243414956d9a71efd8a743ecc20a,2016-09-05 11:02:27,26.58230107,106.70404599999999,0,2883.0
2016-09-05 12:10:46,7f64243414956d9a71efd8a743ecc20a,2016-09-05 12:10:46,26.5465516421,106.6941865749,0,2385.0
2016-09-05 12:39:05,7f64243414956d9a71efd8a743ecc20a,2016-09-05 12:52:16,26.538814272600003,106.6887306734,1,2321.0
2016-09-05 12:53:52,7f64243414956d9a71efd8a743ecc20a,2016-09-05 12:53:52,26.5465516421,106.6941865749,0,2385.0
2016-09-05 13:00:07,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:00:07,26.571297135500004,106.70203359870001,0,2758.0
2016-09-05 13:00:40,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:00:40,26.5763578615,106.7053589156,0,2821.0
2016-09-05 13:02:16,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:02:16,26.58230107,106.70404599999999,0,2883.0
2016-09-05 13:06:16,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:06:16,26.58230107,106.70404599999999,0,2883.0
2016-09-05 13:07:45,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:07:45,26.5837735801,106.7019222581,0,2944.0
2016-09-05 13:18:59,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:18:59,26.60244725,106.7149335,0,3195.0
2016-09-05 13:19:25,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:19:25,26.600599178000003,106.7186110392,0,3134.0
2016-09-05 13:21:15,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:40:14,26.60244766,106.72550179999999,1,3197.0
2016-09-05 13:40:53,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:40:53,26.598006787800003,106.7295467058,0,3136.0
2016-09-05 13:45:00,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:45:00,26.60244725,106.7149335,0,3195.0
2016-09-05 13:46:56,7f64243414956d9a71efd8a743ecc20a,2016-09-05 13:46:56,26.5976570967,106.71748617860001,0,3134.0
2016-09-05 14:16:11,7f64243414956d9a71efd8a743ecc20a,2016-09-05 14:16:11,26.5796785348,106.7179783907,0,2886.0
2016-09-05 14:16:27,7f64243414956d9a71efd8a743ecc20a,2016-09-05 14:16:27,26.5796785348,106.7179783907,0,2886.0
2016-09-05 14:44:05,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:03:10,26.58230107,106.70404599999999,1,2883.0
2016-09-05 15:11:30,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:11:30,26.6025234156,106.6467301516,0,3180.0
2016-09-05 15:14:39,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:14:39,26.57432571,106.69112040000002,0,2756.0
2016-09-05 15:18:19,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:18:19,26.57690122,106.69422949999999,0,2819.0
2016-09-05 15:19:18,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:19:18,26.57690122,106.69422949999999,0,2819.0
2016-09-05 15:25:41,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:25:41,26.57381093,106.6423892,0,2745.0
2016-09-05 15:37:23,7f64243414956d9a71efd8a743ecc20a,2016-09-05 15:37:23,26.5424591747,106.6921658414,0,2322.0
2016-09-05 16:18:35,7f64243414956d9a71efd8a743ecc20a,2016-09-05 16:57:10,26.5612889926,106.68951415219999,1,2632.0
2016-09-05 16:58:10,7f64243414956d9a71efd8a743ecc20a,2016-09-05 16:58:10,26.5603662,106.7024103065,0,2572.0
2016-09-05 16:58:53,7f64243414956d9a71efd8a743ecc20a,2016-09-05 16:58:53,26.55842098,106.7002639,0,2572.0
2016-09-05 17:01:56,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:01:56,26.5465516421,106.6941865749,0,2385.0
2016-09-05 17:03:59,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:03:59,26.5465516421,106.6941865749,0,2385.0
2016-09-05 17:04:24,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:04:24,26.5465516421,106.6941865749,0,2385.0
2016-09-05 17:11:23,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:11:23,26.5603662,106.7024103065,0,2572.0
2016-09-05 17:12:42,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:12:42,26.56178564,106.68896240000001,0,2631.0
2016-09-05 17:14:29,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:14:29,26.56571593,106.69491000000001,0,2695.0
2016-09-05 17:22:51,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:22:51,26.58384186,106.698846,0,2944.0
2016-09-05 17:27:46,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:27:46,26.583713083200003,106.6987052964,0,2944.0
2016-09-05 17:27:51,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:27:51,26.58384186,106.698846,0,2944.0
2016-09-05 17:30:41,7f64243414956d9a71efd8a743ecc20a,2016-09-05 17:30:41,26.58384186,106.698846,0,2944.0
2016-09-05 18:05:41,7f64243414956d9a71efd8a743ecc20a,2016-09-06 04:34:45,26.5896879071,106.69740540069999,1,3005.0
2016-09-05 00:19:30,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 06:35:40,26.521409274,106.7209400719,1,2080.0
2016-09-05 07:29:46,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 07:29:46,26.5082377559,106.69665320620001,0,1889.0
2016-09-05 07:47:25,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 09:36:08,26.504688708899998,106.7081652717,1,1830.0
2016-09-05 10:04:13,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 10:59:24,26.493984088,106.6984609511,1,1704.0
2016-09-05 11:39:29,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 11:54:40,26.504688708899998,106.7081652717,1,1830.0
2016-09-05 12:48:44,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 13:42:43,26.506903309200002,106.7037497899,1,1891.0
2016-09-05 14:07:49,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 14:07:49,26.5082377559,106.69665320620001,0,1889.0
2016-09-05 14:09:34,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 14:09:34,26.493984088,106.6984609511,0,1704.0
2016-09-05 14:09:57,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 14:09:57,26.493984088,106.6984609511,0,1704.0
2016-09-05 15:03:31,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 16:06:00,26.504688708899998,106.7081652717,1,1830.0
2016-09-05 16:34:53,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 16:46:19,26.510094921999997,106.7017106143,1,1890.0
2016-09-05 16:49:41,159f5d29dd081b47f45429f0a3ac72f1,2016-09-05 17:44:11,26.504688708899998,106.7081652717,1,1830.0
2016-09-05 18:38:17,159f5d29dd081b47f45429f0a3ac72f1,2016-09-06 06:46:03,26.506903309200002,106.7037497899,1,1891.0
2016-09-05 00:15:48,42c44dac832df56da1cf9245312734e2,2016-09-05 06:45:16,26.6074211175,106.638132925,1,3240.0
2016-09-05 06:54:15,42c44dac832df56da1cf9245312734e2,2016-09-05 06:54:15,26.606234941,106.6419809138,0,3179.0
2016-09-05 06:54:42,42c44dac832df56da1cf9245312734e2,2016-09-05 06:54:42,26.60623494,106.64198090000001,0,3179.0
2016-09-05 07:00:32,42c44dac832df56da1cf9245312734e2,2016-09-05 07:00:32,26.606234941,106.6419809138,0,3179.0
2016-09-05 07:01:26,42c44dac832df56da1cf9245312734e2,2016-09-05 07:01:26,26.605034514899998,106.639575617,0,3179.0
2016-09-05 07:04:28,42c44dac832df56da1cf9245312734e2,2016-09-05 07:20:28,26.61288086,106.6351241,1,3302.0
2016-09-05 08:12:30,42c44dac832df56da1cf9245312734e2,2016-09-05 14:52:52,26.6090455577,106.63928535379999,1,3240.0
2016-09-05 15:44:54,42c44dac832df56da1cf9245312734e2,2016-09-05 16:00:54,26.61288086,106.6351241,1,3302.0
2016-09-05 16:02:28,42c44dac832df56da1cf9245312734e2,2016-09-05 18:02:32,26.6089721367,106.6392332667,1,3240.0
2016-09-05 18:54:34,42c44dac832df56da1cf9245312734e2,2016-09-05 19:10:34,26.60623494,106.64198090000001,1,3179.0
2016-09-05 19:59:46,42c44dac832df56da1cf9245312734e2,2016-09-05 22:03:50,26.609210755,106.63940255,1,3241.0
2016-09-05 22:11:23,42c44dac832df56da1cf9245312734e2,2016-09-05 22:32:24,26.61288086,106.6351241,1,3302.0
2016-09-05 22:33:09,42c44dac832df56da1cf9245312734e2,2016-09-06 09:45:11,26.6071274011,106.6381657705,1,3240.0
2016-09-05 08:10:24,d1269cc26f3ff57194486ed038983093,2016-09-05 11:34:11,26.5629247233,106.4607912556,1,2605.0
2016-09-05 11:46:42,d1269cc26f3ff57194486ed038983093,2016-09-05 12:02:42,26.56191185,106.4728909,1,2605.0
2016-09-05 17:22:48,d1269cc26f3ff57194486ed038983093,2016-09-05 18:05:20,26.5632693231,106.4590541462,1,2605.0
2016-09-05 18:06:35,d1269cc26f3ff57194486ed038983093,2016-09-05 18:06:35,26.56191185,106.4728909,0,2605.0
2016-09-05 18:27:03,d1269cc26f3ff57194486ed038983093,2016-09-05 18:27:03,26.5551978407,106.46239441600001,0,2481.0
2016-09-05 18:27:31,d1269cc26f3ff57194486ed038983093,2016-09-05 18:27:31,26.55011862,106.46507279999999,0,2419.0
2016-09-05 18:27:59,d1269cc26f3ff57194486ed038983093,2016-09-05 18:27:59,26.55011862,106.46507279999999,0,2419.0
2016-09-05 18:28:48,d1269cc26f3ff57194486ed038983093,2016-09-05 18:28:48,26.5551978407,106.46239441600001,0,2481.0
2016-09-05 18:45:58,d1269cc26f3ff57194486ed038983093,2016-09-05 18:45:58,26.56298658,106.4588695,0,2605.0
2016-09-05 18:55:31,d1269cc26f3ff57194486ed038983093,2016-09-05 18:55:31,26.56191185,106.4728909,0,2605.0
2016-09-05 20:41:40,d1269cc26f3ff57194486ed038983093,2016-09-05 20:41:40,26.55011862,106.46507279999999,0,2419.0
2016-09-05 20:42:31,d1269cc26f3ff57194486ed038983093,2016-09-05 20:42:31,26.55011862,106.46507279999999,0,2419.0
2016-09-05 20:42:57,d1269cc26f3ff57194486ed038983093,2016-09-05 20:42:57,26.5551978407,106.46239441600001,0,2481.0
2016-09-05 07:35:03,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 07:35:03,26.587739055900002,106.61396888680001,0,2925.0
2016-09-05 07:38:57,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 07:38:57,26.587739055900002,106.61396888680001,0,2925.0
2016-09-05 07:42:00,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 07:42:00,26.6119418483,106.6112120385,0,3296.0
2016-09-05 08:14:12,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 08:14:12,26.6099231484,106.7264339241,0,3260.0
2016-09-05 08:14:43,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 08:14:43,26.6099231484,106.7264339241,0,3260.0
2016-09-05 08:16:10,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 08:16:10,26.6128654357,106.7253692015,0,3321.0
2016-09-05 08:17:21,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 08:17:21,26.613052373200002,106.7222086008,0,3321.0
2016-09-05 08:18:03,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 08:18:03,26.615186371900002,106.7209827633,0,3320.0
2016-09-05 09:16:03,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 09:16:03,26.6025359529,106.74724437389999,0,3202.0
2016-09-05 09:16:21,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 09:16:21,26.6025359529,106.74724437389999,0,3202.0
2016-09-05 09:17:04,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 09:17:04,26.6025359529,106.74724437389999,0,3202.0
2016-09-05 09:21:07,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 12:44:27,26.6008393706,106.77551886319999,1,3146.0
2016-09-05 13:54:39,8e0e36a8d3c1fb4bd6edfb83ddb89079,2016-09-05 14:25:44,27.09673552,106.63859740000002,1,4790.0
